scenario,operationClass,sessionMemoryMode,gcStrategy,secondaryArtifacts,repetitions,repetitionIndex,targetMiB,status,fileCount,entryCount,generationMs,firstOpenMs,exactAuthenticatedReopenMs,transcriptAheadReopenMs,repeatedLifecycleMs,firstOpenP95Ms,throughputMiBPerSecond,operationRssGrowthMiB,firstOpenRssGrowthMiB,lookupRssGrowthMiB,teardownRssGrowthMiB,maxRssMiB,phaseEvidenceJson,counterEvidenceJson,coldLookupP95Ms,warmLookupP95Ms,coldRangeReads,warmRangeReads,accountedMiB,sidecarEnabled,coldRetirementActive,dictionaryArtifactEnabled,parentArtifactEnabled,gcRequests,bytesRead,bytesWritten,recordsParsed,indexWriteCalls,fsyncCount,failureCode
linear-resume,raw-cold-first-open,off,current,current,1,2,16,ok,1,64,8.465250000000026,73.006167,,,,73.00162499999999,219.15956771158795,71.65625,71.65625,0.15625,72.09375,223.890625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.240333000000021,0.17808299999995825,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,3,16,ok,1,64,27.07049999999998,119.41774999999996,,,,119.41258399999998,133.98343211122304,72.015625,72.015625,0.1875,72.484375,223.546875,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.23175000000003365,0.14879199999995762,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,4,16,ok,1,64,8.612750000000005,74.813625,,,,74.80883299999999,213.86478732984799,71.34375,71.34375,0.046875,71.671875,223.8125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.42500000000001137,0.16895799999997507,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,0,32,ok,1,128,14.411958000000027,231.15841600000005,,,,231.15083400000003,138.43320331456155,110.21875,110.21875,0.0625,110.609375,268.921875,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.2741249999999127,0.1495830000000069,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,1,32,ok,1,128,16.008958000000007,121.658209,,,,121.64974999999998,263.0319833164731,109.40625,109.40625,0.203125,109.703125,266.96875,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.18879100000003746,0.10554200000001401,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,2,32,ok,1,128,14.274291000000005,124.45041699999996,,,,124.44458400000008,257.1305164851317,110.828125,110.828125,0.109375,111.21875,268.671875,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.22620800000004238,0.1401659999999083,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,3,32,ok,1,128,20.651917000000026,187.40779200000003,,,,187.40120800000005,170.75063773228808,108.21875,108.21875,0.515625,108.90625,266.765625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.19412499999998545,0.16737499999999272,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,4,32,ok,1,128,15.328082999999992,118.22820899999999,,,,118.224042,270.6629853455701,107.59375,107.59375,0.21875,107.984375,265.90625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.20370900000000347,0.1579590000000053,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,0,64,ok,1,256,24.404958000000022,210.67645899999997,,,,210.67224999999996,303.78334771613004,232.484375,232.484375,0.078125,232.703125,405.78125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.20345799999995506,0.19204200000001492,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,1,64,ok,1,256,25.835792000000026,210.414667,,,,210.41066600000005,304.1613063979043,232.453125,232.453125,0.0625,232.859375,405.765625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.22070900000005622,0.11829199999999673,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,2,64,ok,1,256,32.16512499999999,219.847958,,,,219.84358400000008,291.1102772216788,247.125,247.125,0.0625,247.8125,405.65625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.24129199999993034,0.1764580000000251,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,3,64,ok,1,256,21.467457999999965,197.99258399999997,,,,197.988333,323.24443020552735,248.859375,248.859375,0.078125,249.3125,406.765625,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.23804199999995035,0.10612500000002001,0,0,0,false,false,false,false,0,0,0,0,0,0,
linear-resume,raw-cold-first-open,off,current,current,1,4,64,ok,1,256,23.530167000000006,210.83524999999997,,,,210.83195799999993,303.55455266612205,232.71875,232.71875,0.0625,233.09375,406.328125,"{""descriptorSecurityPreflight"":null,""semanticScan"":null,""indexTailBuildScan"":null,""indexSerializationWrite"":null,""dictionaryBuild"":null,""parentBuild"":null,""metadataDeltaPublication"":null,""fsync"":null,""commitPublicationClassification"":null,""hotSuffixMaterialization"":null}","{""gcRequests"":0,""gcElapsedMs"":0,""bytesRead"":0,""bytesWritten"":0,""recordsParsed"":0,""lineAssemblyCopyCount"":0,""lineAssemblyCopyBytes"":0,""indexWriteCalls"":0,""indexWriteBytes"":0,""fsyncCount"":0,""fsyncElapsedMs"":0}",0.21249999999997726,0.1614160000000311,0,0,0,false,false,false,false,0,0,0,0,0,0,
